event_index,previous_global_frame,current_global_frame,visualization_label,physical_label,u1_label,u2_label,odb_ip,source_storage_ip,ip_mapping,source_update_state,previous_sdv14,current_sdv14,previous_sdv15,current_sdv15,previous_sdv16,current_sdv16,decrease_magnitude,equivalent_completed_phase_previous,equivalent_completed_phase_current,mapping_status,final_category,category_reason,prior_category
48,188,189,84140,16436,16436,50288,4,3,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99930334091186523,0.99913537502288818,0.99922662973403931,0.99904030561447144,201.89346313476562,201.89346313476562,0.00018632411956787109,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
49,186,187,84138,16434,16434,50286,4,3,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99934446811676025,0.99919843673706055,0.99928528070449829,0.99909919500350952,201.40493774414062,201.40493774414062,0.00018608570098876953,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
50,188,189,84140,16436,16436,50288,3,4,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99925684928894043,0.99907052516937256,0.99916595220565796,0.99898111820220947,202.16455078125,202.16455078125,0.00018483400344848633,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
51,192,193,84677,16973,16973,50825,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0054124593734741,1.0052322149276733,1.0053251981735229,1.0051405429840088,1019.4296875,1116.45703125,0.00018465518951416016,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
52,188,189,84141,16437,16437,50289,3,4,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99932920932769775,0.99917906522750854,0.99926400184631348,0.99908351898193359,202.16667175292969,202.16667175292969,0.00018048286437988281,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
53,193,194,84677,16973,16973,50825,1,1,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",1.0052322149276733,1.0050486326217651,1.0051405429840088,1.0049608945846558,1116.45703125,1204.7142333984375,0.00017964839935302734,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
55,189,190,84142,16438,16438,50290,4,3,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99930542707443237,0.99914664030075073,0.99923354387283325,0.99905520677566528,201.68635559082031,201.68635559082031,0.00017833709716796875,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
56,188,189,84139,16435,16435,50287,4,3,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99921584129333496,0.99902373552322388,0.9991183876991272,0.99894052743911743,201.52493286132812,201.52493286132812,0.00017786026000976562,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
57,183,184,84135,16431,16431,50283,3,4,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99942260980606079,0.99930834770202637,0.99938046932220459,0.9992026686668396,202.22296142578125,202.22296142578125,0.00017780065536499023,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
59,189,190,84142,16438,16438,50290,3,4,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99926745891571045,0.99909156560897827,0.99918270111083984,0.99900519847869873,201.95980834960938,201.95980834960938,0.00017750263214111328,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
60,186,187,84136,16432,16432,50284,3,4,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99907726049423218,0.99886190891265869,0.99896305799484253,0.99878567457199097,201.05180358886719,201.05180358886719,0.0001773834228515625,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
61,199,200,84131,16427,16427,50279,3,4,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99885600805282593,0.99867284297943115,0.99876368045806885,0.99858641624450684,232.453857421875,232.453857421875,0.00017726421356201172,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
62,182,183,84132,16428,16428,50280,4,3,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99968403577804565,0.99957013130187988,0.99963927268981934,0.99946200847625732,257.94308471679688,257.94308471679688,0.00017726421356201172,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
63,198,199,84130,16426,16426,50278,4,3,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.97431659698486328,0.97413349151611328,0.9742240309715271,0.97404766082763672,150.66653442382812,150.66653442382812,0.00017637014389038086,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
64,189,190,84143,16439,16439,50291,3,4,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99932652711868286,0.99918413162231445,0.99926513433456421,0.9990922212600708,201.6207275390625,201.6207275390625,0.0001729130744934082,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
65,189,190,84141,16437,16437,50289,4,3,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99923360347747803,0.99905169010162354,0.99914246797561646,0.99897092580795288,201.84580993652344,201.84580993652344,0.00017154216766357422,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
66,191,192,84145,16441,16441,50293,4,3,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99928742647171021,0.99913144111633301,0.99921822547912598,0.99904674291610718,200.09696960449219,200.09696960449219,0.00017148256301879883,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
68,191,192,84145,16441,16441,50293,3,4,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99925380945205688,0.99908459186553955,0.99917387962341309,0.99900543689727783,200.65788269042969,200.65788269042969,0.00016844272613525391,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
69,191,192,84146,16442,16442,50294,3,4,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99930709600448608,0.9991651177406311,0.99924707412719727,0.99907910823822021,200.05628967285156,200.05628967285156,0.00016796588897705078,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
70,192,193,84147,16443,16443,50295,4,3,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99927645921707153,0.99912130832672119,0.9992070198059082,0.99903905391693115,199.17453002929688,199.17453002929688,0.00016796588897705078,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
71,186,187,84139,16435,16435,50287,3,4,ODB IP 3/4 swapped in UMAT; ODB IP 1/2 unchanged,"U1 SDV15 copied from USRVAR(physical,15,source_ip); U2 SDV14 copied from USRVAR(physical,14,source_ip)",0.99936354160308838,0.99924343824386597,0.99931788444519043,0.99915039539337158,202.00167846679688,202.00167846679688,0.00016748905181884766,not_observable_from_retained_outputs,not_observable_from_retained_outputs,pass,insufficient_output_evidence,"U1/U2/CPS4 label and IP mapping are resolved, but retained field outputs do not expose the complete within-increment U1 phase-solve call sequence; therefore equivalent completed phase-update states cannot be constructed.",insufficient_mapping_evidence
